time,symbol,title
2024-12-10,MBB,MBB: CBTT transfer the state capital - Z179 Mechanical One Member Company Limited
2024-12-09,MBB,MBB: Notice of receiving the official letter from the SSC on the report on the implementation of the public bond offering to the 3rd phase
2024-12-06,MBB,MBB: Decision on approving the plan to transfer shares of Military Commercial Joint Stock Bank of T608 Company Limited
2024-12-05,MBB,MBB: Decision of the Board of Directors on the change of location of Nguyen Tri Phuong - District 5 Branch
2024-12-03,MBB,MBB: The decision on the offering of bonds to the public phase 3
2024-12-03,MBB,MBB: CBTT decided to deploy the offering of bonds to the public phase 3
2024-12-03,MBB,"MBB: The Board of Directors approves the contract, transactions to implement NFC solutions"
2024-11-28,MBB,"MBB: MBB grassroots trade union has received transfer of 12,569 shares"
2024-11-27,MBB,MBB: Notice of the SBV's decision on the amendment of the content of the establishment and operation of MBB
2024-11-27,MBB,"MBB: Mrs. Nguyen Thi Thuy's daughter - a member of the Board of Directors bought 50,000 shares"
2024-11-19,MBB,MBB: The decision of the Vietnam State Bank on the addition of the content of operation to the establishment and operation of MB
2024-11-15,MBB,MBB: The decision of the Board of Directors on the establishment of Thanh Oai Transaction Office
2024-11-11,MBB,MBB: MBB grassroots trade union registered to receive transfer 12.569 shares
2024-11-08,MBB,"MBB: Notice of capital safety ratio on June 30, 2024"
2024-11-08,MBB,"MBB: MBB grassroots trade union transferred 6,329,996 shares"
2024-11-08,MBB,"MBB: Report on stock trading results of internal people Tran Thi Bao Que, Nguyen Thi Viet Ha, Le Xuan Vu, Do Thi Tuyet Mai, Nguyen Thi An Binh"
2024-11-08,MBB,"MBB: Report on stock trading results of internal people Nguyen Minh Chau, Vu Thai Huyen, Vu Hong Phu, Do Van Tien, Le Thi Loi"
2024-11-08,MBB,"MBB: Report on the results of stock trading of domestic people Ha Trong Khiem, Tran Minh Dat, Nguyen Thi Thuy, Le Quoc Minh, Pham Thi Trung Ha"
2024-11-08,MBB,"MBB: Report on stock trading results of internal people Vu Thi Hai Phuong, Nguyen Xuan Hoc, Pham Nhu Anh, Nguyen Thi Ngoc, Luu Trung Thai"
2024-11-08,MBB,"MBB: Report on stock trading results of internal people Nguyen Ngoc Thanh, Nguyen Thi Thanh Nga, Le Viet Hai, Vu Thanh Trung, Dang Thuy Dung"
2024-11-01,MBB,"The names of the largest profit of the stock market in the third quarter of 2024: Vinhomes 'demand' the throne, a surprise name"
2024-10-31,MBB,"MBB: Mrs. Nguyen Thi Thuy's daughter - member of the BOM registered to buy 50,000 shares"
2024-10-31,MBB,MBB: Decision of the Board of Directors on changing the location of Lach Tray Transaction Office
2024-10-25,MBB,MBB: The decision of the Board of Directors on the establishment of Hau Giang Branch
2024-10-25,MBB,"MBB: Ms. Nguyen Thi Thanh Nga - Financial Director registered to receive transfer of 113,900 shares"
2024-10-25,MBB,"MBB: Ms. Dang Thuy Dung - Chief Accountant registered to transfer 9,000 shares"
2024-10-25,MBB,"MBB: Mr. Le Viet Hai - Member of the Board of Directors registered to receive the transfer of 305,600 shares"
2024-10-25,MBB,"MBB: Mr. Vu Thanh Trung - Vice Chairman of the Board of Directors registered to receive 185,100 shares"
2024-10-25,MBB,"MBB: Ms. Nguyen Thi Ngoc - Member of the Executive Board registered to receive the transfer of 305,600 shares"
2024-10-25,MBB,"MBB: Mr. Vu Hong Phu - Member of the Board of Directors registered to receive transfer of 113,900 shares"
2024-10-25,MBB,"MBB: Ms. Tran Thi Bao Que - Member of the Board of Directors registered to receive transfer of 85,400 shares"
2024-10-25,MBB,"MBB: Ms. Nguyen Thi An Binh - Head of the Supervisory Board registered to transfer 119,600 shares"
2024-10-25,MBB,"MBB: Ms. Vu Thi Hai Phuong - Vice Chairman of the Board of Directors registered to receive transfer of 413,800 shares"
2024-10-25,MBB,"MBB: Ms. Pham Nhu Anh - Member of the Board of Directors registered to receive transfer of 261,900 shares"
2024-10-25,MBB,"MBB: Mr. Luu Trung Thai - Chairman of the Board of Directors registered to receive the transfer of 733,400 shares"
2024-10-25,MBB,"MBB: Mr. Nguyen Xuan Hoc - Deputy General Director registered to receive transfer of 185,100 shares"
2024-10-25,MBB,"MBB: Mr. Ha Trong Khiem - Deputy General Director registered to receive transfer 85,400 shares"
2024-10-25,MBB,"MBB: Mr. Le Quoc Minh - Deputy General Director registered to receive transfer of 113,900 shares"
2024-10-25,MBB,"MBB: Ms. Pham Thi Trung Ha - Deputy General Director registered to receive transfer of 136,700 shares"
2024-10-25,MBB,"MBB: Mr. Tran Minh Dat - Deputy General Director registered to receive transfer of 222,100 shares"
2024-10-25,MBB,"MBB: Ms. Nguyen Thi Thuy - Member of the Executive Board registered to receive the transfer of 305,600 shares"
2024-10-25,MBB,"MBB: Ms. Nguyen Minh Chau - Deputy General Director registered to receive transfer of 222,100 shares"
2024-10-25,MBB,"MBB: Ms. Le Thi Loi - Head of the Supervisory Board registered to transfer 229,700 shares"
2024-10-25,MBB,"MBB: Ms. Vu Thai Huyen - Member of the Board of Directors registered to receive transfer of 171,900 shares"
2024-10-25,MBB,MBB: Mr. Do Van Tien - Member of the Supervisory Board registered to transfer 7.650 shares
2024-10-25,MBB,"MBB: Mr. Le Xuan Vu - Member of the Board of Directors registered to receive transfer of 85,400 shares"
2024-10-25,MBB,"MBB: Ms. Nguyen Thi Nguyet Ha - Member of the Supervisory Board registered to transfer 27,202 shares"
2024-10-25,MBB,"MBB: Ms. Do Thi Tuyet Mai - Member of the Supervisory Board registered to transfer 62,200 shares"
2024-10-25,MBB,"MBB: Mr. Nguyen Ngoc Thanh - In charge of admission to register for transfer 3,105 shares"
2024-10-25,MBB,"MBB: MBB grassroots trade union registered transfer 6,329,996 shares"
2024-10-18,MBB,MBB: The Board of Directors approved the transaction contract with OceanBank
2024-10-18,MBB,MBB: The Board of Directors approved OceanBank transfer
2024-10-18,MBB,MBB: The Board of Directors approved the transaction contract between MB and Viettel
2024-10-16,MBB,MBB: CBTT established Dak Nong Branch
2024-10-16,MBB,MBB: CBTT established Cao Bang Branch
2024-10-03,MBB,MBB: Resolution of the Board of Directors on the issuance of additional bonds for sale 2024-2025
2024-10-03,MBB,MBB: The Board's decision on changing the location of Pleiku Transaction Office
2024-10-02,MBB,"MBS: Military Commercial Joint Stock Bank bought 1,154,471 shares"
2024-10-02,MBB,MBB: Official Letter of the SSC on the report on the implementation of the 2nd public bond offering of MBB
2024-09-30,MBB,MBB: The decision of the Board of Directors on the establishment of Kon Tum Branch
2024-09-30,MBB,MBB: Decision of the Board of Directors on the establishment of Hoai Nhon Transaction Office
2024-09-25,MBB,"MBS: Military Commercial Joint Stock Bank registered to buy 1,154,471 shares"
2024-09-20,MBB,MBB: The decision of the Board of Directors on changing the location of Yen Bai branch
2024-09-20,MBB,MBB: The decision of the Board of Directors on changing the location and name of PGD to Nam
2024-09-18,MBB,"MBB: MBB grassroots trade union has received 3,237 shares"
2024-09-16,MBB,MBB: The decision of the Board of Directors on the establishment of Nam Binh Thuan Transaction Office
2024-09-16,MBB,MBB: The decision of the Board of Directors on the establishment of Sa Dec Transaction Office
2024-09-16,MBB,MBB: The decision of the Board of Directors on the establishment
2024-09-16,MBB,MBB: The decision of the Board of Directors on changing the location of Yen Lac Transaction Office
2024-09-11,MBB,MBB: The decision of the Board of Directors on the establishment of Quoc Oai Transaction Office
2024-09-11,MBB,MBB: Decision of the Board of Directors on changing the location of the transaction office in District 8
2024-09-06,MBB,MBB: Notice of changing the location of Dong Anh Branch
2024-09-06,MBB,MBB: CBTT changes the location of Dong Saigon branch
2024-08-30,MBB,"Announcing the top 20 banks to submit the largest budget on the list of VNTAX 200: including the State, private and foreign blocks"
2024-08-30,MBB,MBB: CBTT The plan to exercise the right to buy shares to increase charter capital in 2024
2024-08-27,MBB,MBB: The decision of the Board of Directors on changing the location of Luc Nam Transaction Office
2024-08-27,MBB,"MBB: MBB grassroots trade union registered to receive transfer of 3,238 shares"
2024-08-23,MBB,"MBB: Report on stock trading results of internal people, related people"
2024-08-21,MBB,"MBB: Notice of changing location, name and branch management branch Ly Thai To"
2024-08-20,MBB,MBB: Decision of the Board of Directors on changing the location and name of the transaction office from Son directly under Bac Ninh Branch
2024-08-19,MBB,"MBB: Mr. Le Viet Hai - Member of the Board of Directors sold 456,000 shares"
2024-08-16,MBB,MBB: The decision of the Board of Directors on changing the location and name of Nam Ky Khoi Nghia transaction office under Vung Tau Branch
2024-08-14,MBB,JPMorgan owns over 1% of capital at MB
2024-08-14,MBB,MBB: The decision of the Board of Directors on changing the location of Saigon Branch
2024-08-14,MBB,MBB: Decision of the Board of Directors on changing the location of Chi Linh Transaction Office
2024-08-14,MBB,MBB: The decision of the Board of Directors on the establishment of a branch from Son and renamed it to Kinh Bac branch
2024-08-08,MBB,"MBB: Mr. Le Viet Hai - Member of the Board of Directors registered to sell 456,000 shares"
2024-08-05,MBB,"MBB: Notice of stock transactions of internal people, related people"
2024-07-31,MBB,MBB: Report on the company management situation in the first 6 months of 2024
2024-07-30,MBB,MBB: MBB grassroots trade union has not yet received CP transfer
2024-07-29,MBB,MBB: Appointing Mr. Nguyen Ngoc Thanh in charge of management and company secretary from 25.7.2024
2024-07-26,MBB,"MBB: MBB grassroots trade union registered to receive transfer of 3,237 shares"
2024-07-23,MBB,MBB: CBTT The capital representative of Vietnam helicopter Corporation at MBB
2024-07-12,MBB,MBB: The decision of the Board of Directors on the establishment of Can Giuoc PGD under Long An Branch
2024-07-12,MBB,MBB: The decision of the Board of Directors on the establishment of Song Cau Transaction Office under Phu Yen Branch
2024-07-09,MBB,"MBB: Mrs. Nguyen Thi Nguyet Ha's sister - member of the Supervisory Board sold 200,000 shares"
2024-07-05,MBB,MBB: Notice of changing Viettel's capital representative at MBB
2024-07-03,MBB,"MBB: Mrs. Nguyen Thi Nguyet Ha - Member of the Supervisory Board registered for sale 200,000 shares"
2024-07-02,MBB,MBB: Additional notice of internal people
2024-07-02,MBB,MBB: Appointing Mr. Nguyen Xuan Hoc as Deputy General Director from 2.7.2024
2024-06-28,MBB,MBB: Resolution of the Board of Directors on promulgating the Regulation on organization and operation of the Supervisory Board
2024-06-28,MBB,MBB: Organization and operation regulations of the BKS
2024-06-28,MBB,MBB: Decision of the Board of Directors on changing the location and name of My Tho Transaction Office
2024-06-28,MBB,"MBB: Official Letter of CBTT promulgates the Charter, Regulation on the State Administration, Regulation on organization and operation of the Board of Directors"
2024-06-28,MBB,MBB: Company Charter 2024
2024-06-28,MBB,MBB: Organization and operation regulations of the Board of Directors
2024-06-28,MBB,"MBB: Resolution of the Board of Directors promulgating the Charter, Regulation on the State Administration, the Regulation on organization and operation of the Board of Directors"
2024-06-28,MBB,MBB: Company Internal Administration Regulations
2024-06-25,MBB,MBB: Notice the capital representative of Tan Cang at MBB
2024-06-18,MBB,MBB: CBTT about SCIC's capital representative at MBB
2024-06-17,MBB,MBB: The Resolution of the Extraordinary General Meeting of Shareholders in 2024
2024-06-17,MBB,MBB: Meeting minutes and resolutions of the Extraordinary General Meeting of Shareholders in 2024
2024-06-17,MBB,MBB: Notice of change of personnel for term 2024 - 2029
2024-06-17,MBB,"MBB: Resolution of the Board of Directors on the election of Chairman, Vice Chairman of the Board of Directors"
2024-06-17,MBB,MBB: Resolution of the Supervisory Board on the election of the Supervisory Board and the Deputy Head of the Supervisory Board
2024-06-17,MBB,MBB: Minutes of the Extraordinary General Meeting of Shareholders in 2024
2024-06-13,MBB,"MBB: The number of voting shares is circulating is 5,306,324,052 shares"
2024-06-13,MBB,"MBB: Published 19,240,000 shares Esop"
2024-06-13,MBB,MBB: Resolution of the Board of Directors on the approval of a contract between MBB and Viettel
2024-06-10,MBB,MBB: Notice of tax test results
